VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,source_file
2,2017-05-18 16:55:43,2017-05-18 18:04:11,N,2,130,48,2,12.43,52.0,4.5,0.5,0.0,33.0,,0.3,90.3,2,1,,green_tripdata_2017-05.parquet
2,2017-07-21 17:50:23,2017-07-21 17:50:51,N,2,193,193,5,0.0,52.0,4.5,0.5,0.0,0.72,,0.3,58.02,2,1,,green_tripdata_2017-07.parquet
1,2017-12-01 18:55:10,2017-12-01 19:39:05,N,2,41,132,2,16.9,52.0,4.5,0.5,0.0,17.16,,0.3,74.46,2,1,,green_tripdata_2017-12.parquet
1,2017-06-23 12:34:57,2017-06-23 13:42:08,N,3,65,1,4,14.8,73.0,1.0,0.0,0.0,10.5,,0.3,84.8,2,1,,green_tripdata_2017-06.parquet
2,2017-03-03 17:26:03,2017-03-03 18:47:43,N,3,49,1,5,16.07,81.5,1.0,0.0,0.0,12.5,,0.3,95.3,2,1,,green_tripdata_2017-03.parquet
2,2017-05-15 16:15:15,2017-05-15 18:14:12,N,3,75,1,2,20.13,105.0,1.0,0.0,0.0,12.5,,0.3,118.8,1,1,,green_tripdata_2017-05.parquet
2,2017-02-03 16:16:24,2017-02-03 17:27:53,N,3,43,1,6,20.39,87.0,1.0,0.0,0.0,12.5,,0.3,100.8,2,1,,green_tripdata_2017-02.parquet
1,2017-10-02 15:58:02,2017-10-02 16:47:47,N,3,33,1,2,14.9,65.5,1.0,0.0,0.0,12.5,,0.3,79.3,2,1,,green_tripdata_2017-10.parquet
2,2017-10-16 16:59:31,2017-10-16 17:41:09,N,3,244,1,4,22.5,77.0,1.0,0.0,0.0,12.5,,0.3,90.8,2,1,,green_tripdata_2017-10.parquet
2,2017-07-18 16:19:02,2017-07-18 17:22:36,N,3,74,1,5,27.3,96.0,1.0,0.0,0.0,12.5,,0.3,109.8,1,1,,green_tripdata_2017-07.parquet
1,2017-12-13 16:11:54,2017-12-13 17:29:00,N,3,80,1,2,18.0,80.0,1.0,0.0,0.0,12.5,,0.3,93.8,2,1,,green_tripdata_2017-12.parquet
1,2017-12-18 15:56:08,2017-12-18 17:01:36,N,3,236,1,2,28.1,98.5,1.0,0.0,0.0,12.5,,0.3,112.3,1,1,,green_tripdata_2017-12.parquet
1,2017-09-22 16:11:47,2017-09-22 17:44:31,N,3,33,1,2,15.0,85.5,1.0,0.0,0.0,12.5,,0.3,99.3,2,1,,green_tripdata_2017-09.parquet
1,2017-11-20 16:38:43,2017-11-20 17:41:38,N,3,33,1,4,15.4,72.0,1.0,0.0,0.0,12.5,,0.3,85.8,2,1,,green_tripdata_2017-11.parquet
2,2017-03-30 15:00:56,2017-03-30 15:43:21,N,3,33,1,3,23.64,80.0,1.0,0.0,0.0,27.02,,0.3,108.32,2,1,,green_tripdata_2017-03.parquet
2,2017-04-28 16:30:06,2017-04-28 17:59:28,N,3,41,1,6,26.5,99.0,1.0,0.0,0.0,18.2,,0.3,118.5,2,1,,green_tripdata_2017-04.parquet
1,2017-01-17 16:16:00,2017-01-17 17:40:20,N,3,145,1,4,17.8,82.5,1.0,0.0,0.0,18.04,,0.3,101.84,2,1,,green_tripdata_2017-01.parquet
2,2017-02-23 18:03:11,2017-02-23 18:44:52,N,3,181,1,5,22.85,78.5,1.0,0.0,0.0,23.58,,0.3,103.38,2,1,,green_tripdata_2017-02.parquet
2,2017-02-08 17:33:41,2017-02-08 18:43:29,N,3,75,1,2,21.5,83.5,1.0,0.0,0.0,19.5,,0.3,104.3,1,1,,green_tripdata_2017-02.parquet
2,2017-05-08 17:30:35,2017-05-08 17:52:52,N,4,244,265,5,4.72,27.5,1.0,0.0,0.0,12.5,,0.0,41.0,2,2,,green_tripdata_2017-05.parquet
2,2017-02-08 17:25:11,2017-02-08 17:39:16,N,3,244,265,5,5.28,34.5,1.0,0.0,0.0,12.5,,0.3,48.3,2,1,,green_tripdata_2017-02.parquet
1,2017-02-13 19:05:15,2017-02-13 20:42:12,N,3,25,165,2,13.7,81.5,1.0,0.0,0.0,10.5,,0.3,93.3,1,1,,green_tripdata_2017-02.parquet
2,2017-12-22 17:07:46,2017-12-22 17:43:40,N,3,42,265,2,13.78,57.5,1.0,0.0,0.0,12.5,,0.3,71.3,1,1,,green_tripdata_2017-12.parquet
2,2017-09-19 16:56:59,2017-09-19 17:15:54,N,3,193,193,5,0.0,27.5,1.0,0.0,0.0,24.02,,0.3,52.82,2,1,,green_tripdata_2017-09.parquet
2,2017-01-23 18:01:47,2017-01-23 18:26:22,N,4,244,265,2,7.64,27.5,1.0,0.5,0.0,2.54,,0.3,31.84,2,1,,green_tripdata_2017-01.parquet
2,2017-02-03 19:49:15,2017-02-03 20:30:29,N,4,106,265,5,7.69,37.0,1.0,0.5,0.0,10.5,,0.3,49.3,2,1,,green_tripdata_2017-02.parquet
2,2017-02-27 17:30:12,2017-02-27 17:51:14,N,4,244,265,2,7.36,26.0,1.0,0.5,0.0,2.54,,0.3,30.34,1,1,,green_tripdata_2017-02.parquet
2,2017-10-02 18:55:57,2017-10-02 19:16:41,N,4,244,265,3,7.3,44.5,1.0,0.5,0.0,12.5,,0.3,58.8,2,1,,green_tripdata_2017-10.parquet
2,2017-10-02 19:00:54,2017-10-02 19:53:46,N,4,256,265,2,8.92,42.0,1.0,0.5,0.0,12.5,,0.3,56.3,1,1,,green_tripdata_2017-10.parquet
2,2017-10-31 16:54:49,2017-10-31 19:49:21,N,4,72,62,3,27.17,189.5,1.0,0.5,0.0,12.5,,0.3,207.7,2,1,,green_tripdata_2017-10.parquet
2,2017-07-28 17:35:50,2017-07-28 18:22:46,N,4,75,265,3,14.49,65.5,1.0,0.5,0.0,12.5,,0.3,79.8,2,1,,green_tripdata_2017-07.parquet
2,2017-12-05 19:53:27,2017-12-05 20:20:33,N,4,159,265,2,9.79,39.5,1.0,0.5,0.0,10.5,,0.3,51.8,2,1,,green_tripdata_2017-12.parquet
2,2017-04-11 16:31:31,2017-04-11 17:19:44,N,1,67,201,2,15.51,46.5,1.0,0.5,0.0,2.16,,0.3,50.46,2,1,,green_tripdata_2017-04.parquet
2,2017-05-10 16:50:01,2017-05-10 18:02:29,N,1,93,201,2,19.46,63.0,1.0,0.5,0.0,2.16,,0.3,66.96,2,1,,green_tripdata_2017-05.parquet
1,2017-10-23 18:45:25,2017-10-23 20:14:29,N,1,25,201,2,27.0,85.0,1.0,0.5,0.0,2.16,,0.3,88.96,2,1,,green_tripdata_2017-10.parquet
2,2017-10-03 17:38:58,2017-10-03 18:02:32,N,1,210,201,5,7.32,23.5,1.0,0.5,0.0,2.16,,0.3,27.46,2,1,,green_tripdata_2017-10.parquet
2,2017-07-12 19:29:20,2017-07-12 19:48:25,N,1,210,201,5,8.31,25.5,1.0,0.5,0.0,2.16,,0.3,29.46,2,1,,green_tripdata_2017-07.parquet
2,2017-07-13 17:25:09,2017-07-13 18:18:14,N,1,196,201,6,14.0,45.5,1.0,0.5,0.0,2.16,,0.3,49.46,2,1,,green_tripdata_2017-07.parquet
2,2017-07-21 16:39:20,2017-07-21 17:39:45,N,1,82,201,3,12.78,47.5,1.0,0.5,0.0,2.16,,0.3,51.46,2,1,,green_tripdata_2017-07.parquet
2,2017-09-21 18:04:29,2017-09-21 18:21:13,N,1,210,201,5,7.25,22.5,1.0,0.5,0.0,2.16,,0.3,26.46,2,1,,green_tripdata_2017-09.parquet
2,2017-01-03 18:57:43,2017-01-03 19:45:58,N,1,65,201,2,23.77,64.0,1.0,0.5,0.0,2.08,,0.3,67.88,2,1,,green_tripdata_2017-01.parquet
2,2017-10-06 19:00:31,2017-10-06 19:21:37,N,1,210,201,2,6.83,21.5,1.0,0.5,0.0,4.32,,0.3,27.62,2,1,,green_tripdata_2017-10.parquet
2,2017-10-17 18:41:30,2017-10-17 19:54:24,N,1,174,201,5,30.21,83.0,1.0,0.5,0.0,7.92,,0.3,92.72,2,1,,green_tripdata_2017-10.parquet
2,2017-10-18 18:13:47,2017-10-18 19:23:20,N,1,174,201,5,30.2,83.5,1.0,0.5,0.0,7.92,,0.3,93.22,2,1,,green_tripdata_2017-10.parquet
2,2017-10-19 19:07:57,2017-10-20 16:48:07,N,1,174,201,5,30.2,83.0,1.0,0.5,0.0,7.92,,0.3,92.72,2,1,,green_tripdata_2017-10.parquet
2,2017-10-20 18:50:56,2017-10-21 18:34:48,N,1,174,201,5,30.18,83.5,1.0,0.5,0.0,7.92,,0.3,93.22,2,1,,green_tripdata_2017-10.parquet
2,2017-10-23 19:16:49,2017-10-23 20:19:23,N,1,174,201,5,30.2,81.5,1.0,0.5,0.0,13.68,,0.3,96.98,2,1,,green_tripdata_2017-10.parquet
2,2017-10-24 18:17:32,2017-10-25 00:00:00,N,1,174,201,5,30.21,87.0,1.0,0.5,0.0,7.92,,0.3,96.72,2,1,,green_tripdata_2017-10.parquet
2,2017-10-30 18:37:28,2017-10-30 19:45:39,N,1,174,201,5,35.15,93.0,1.0,0.5,0.0,7.92,,0.3,102.72,2,1,,green_tripdata_2017-10.parquet
2,2017-10-31 18:08:02,2017-11-01 00:00:00,N,1,174,201,5,35.14,95.5,1.0,0.5,0.0,7.92,,0.3,105.22,2,1,,green_tripdata_2017-10.parquet
2,2017-03-01 19:11:07,2017-03-01 19:57:01,N,1,92,117,2,17.13,50.5,1.0,0.5,0.0,2.08,,0.3,54.38,2,1,,green_tripdata_2017-03.parquet
1,2017-03-12 20:49:31,2017-03-12 21:27:26,N,1,181,44,2,22.7,62.0,1.0,0.5,0.0,11.08,,0.3,74.88,2,1,,green_tripdata_2017-03.parquet
2,2017-03-16 16:04:12,2017-03-16 18:51:49,N,1,133,23,2,20.64,104.0,1.0,0.5,0.0,11.08,,0.3,116.88,2,1,,green_tripdata_2017-03.parquet
2,2017-03-16 18:56:32,2017-03-16 19:36:16,N,1,92,38,2,10.49,35.0,1.0,0.5,0.0,3.0,,0.3,39.8,2,1,,green_tripdata_2017-03.parquet
1,2017-03-24 19:27:11,2017-03-24 19:52:12,N,1,196,233,2,7.7,25.0,1.0,0.5,0.0,5.58,,0.3,32.38,2,1,,green_tripdata_2017-03.parquet
1,2017-04-10 17:19:22,2017-04-10 18:32:59,N,1,129,244,2,9.4,47.0,1.0,0.5,0.0,8.0,,0.3,56.8,2,1,,green_tripdata_2017-04.parquet
2,2017-04-17 16:42:03,2017-04-17 19:12:44,N,1,89,89,2,68.8,191.5,1.0,0.5,0.0,8.4,,0.3,205.6,2,1,,green_tripdata_2017-04.parquet
1,2017-04-27 17:14:29,2017-04-27 18:41:14,N,1,82,117,2,12.8,60.5,1.0,0.5,0.0,2.16,,0.3,64.46,2,1,,green_tripdata_2017-04.parquet
2,2017-02-08 19:32:20,2017-02-08 20:07:56,N,1,92,216,2,10.97,34.0,1.0,0.5,0.0,8.0,,0.3,43.8,2,1,,green_tripdata_2017-02.parquet
1,2017-02-22 16:33:35,2017-02-22 17:13:12,N,1,196,117,2,13.9,42.0,1.0,0.5,0.0,3.0,,0.3,46.8,2,1,,green_tripdata_2017-02.parquet
1,2017-06-05 18:26:07,2017-06-05 19:20:51,N,1,66,117,2,24.1,66.5,1.0,0.5,0.0,2.16,,0.3,70.46,2,1,,green_tripdata_2017-06.parquet
1,2017-06-09 16:10:29,2017-06-09 16:10:29,N,1,75,264,2,0.0,46.0,1.0,0.5,0.0,47.8,,0.3,95.6,2,1,,green_tripdata_2017-06.parquet
1,2017-06-15 18:35:30,2017-06-15 19:38:38,N,1,75,206,2,23.6,67.0,1.0,0.5,0.0,17.28,,0.3,86.08,2,1,,green_tripdata_2017-06.parquet
1,2017-06-23 18:43:01,2017-06-23 19:21:55,N,1,40,48,2,7.2,28.0,1.0,0.5,0.0,8.0,,0.3,37.8,2,1,,green_tripdata_2017-06.parquet
2,2017-10-06 17:29:17,2017-10-06 17:35:42,N,1,24,166,2,0.8,5.5,1.0,0.5,0.0,2.16,,0.3,9.46,2,1,,green_tripdata_2017-10.parquet
1,2017-10-21 19:42:02,2017-10-21 20:18:25,N,1,134,117,2,13.0,40.5,1.0,0.5,0.0,2.16,,0.3,44.46,2,1,,green_tripdata_2017-10.parquet
2,2017-10-23 17:27:40,2017-10-23 18:32:44,N,1,75,156,2,24.48,69.5,1.0,0.5,0.0,17.28,,0.3,88.58,2,1,,green_tripdata_2017-10.parquet
1,2017-10-25 17:51:05,2017-10-25 18:08:45,N,1,82,129,2,2.2,12.0,1.0,0.5,0.0,0.3,,0.3,14.1,2,1,,green_tripdata_2017-10.parquet
2,2017-10-26 16:17:23,2017-10-26 16:56:45,N,1,129,107,2,6.57,27.0,1.0,0.5,0.0,8.5,,0.3,37.3,2,1,,green_tripdata_2017-10.parquet
1,2017-07-10 16:18:18,2017-07-10 17:24:08,N,1,75,23,2,22.5,67.0,1.0,0.5,0.0,17.28,,0.3,86.08,2,1,,green_tripdata_2017-07.parquet
1,2017-07-11 16:05:19,2017-07-11 16:12:38,N,1,82,56,2,0.9,6.5,1.0,0.5,0.0,1.0,,0.3,9.3,2,1,,green_tripdata_2017-07.parquet
2,2017-12-29 16:02:22,2017-12-29 16:41:31,N,1,129,127,2,10.54,36.5,1.0,0.5,0.0,8.5,,0.3,46.8,2,1,,green_tripdata_2017-12.parquet
1,2017-09-08 16:10:57,2017-09-08 16:21:00,N,1,82,173,2,1.6,8.5,1.0,0.5,0.0,1.0,,0.3,11.3,2,1,,green_tripdata_2017-09.parquet
2,2017-09-26 18:32:07,2017-09-26 19:22:58,N,1,82,117,2,11.75,42.0,1.0,0.5,0.0,2.16,,0.3,45.96,2,1,,green_tripdata_2017-09.parquet
2,2017-11-29 17:49:54,2017-11-29 19:32:00,N,1,89,86,2,17.28,57.5,1.0,0.5,0.0,2.16,,0.3,61.46,2,1,,green_tripdata_2017-11.parquet
2,2017-11-13 17:33:31,2017-11-13 18:07:48,N,1,244,220,2,4.21,23.0,1.0,0.5,0.0,3.45,,0.3,28.25,2,1,,green_tripdata_2017-11.parquet
2,2017-11-14 17:46:18,2017-11-14 18:41:52,N,1,66,9,2,14.86,46.0,1.0,0.5,0.0,1.95,,0.3,49.75,2,1,,green_tripdata_2017-11.parquet
1,2017-03-22 16:14:52,2017-03-22 16:38:02,N,1,174,235,3,3.8,17.5,1.0,0.5,0.0,5.0,,0.3,24.3,2,1,,green_tripdata_2017-03.parquet
1,2017-03-23 17:04:37,2017-03-23 17:22:42,N,1,174,136,3,2.3,13.0,1.0,0.5,0.0,3.0,,0.3,17.8,2,1,,green_tripdata_2017-03.parquet
1,2017-03-29 17:59:23,2017-03-29 18:27:48,N,1,210,27,3,8.0,25.0,1.0,0.5,0.0,2.16,,0.3,28.96,2,1,,green_tripdata_2017-03.parquet
1,2017-04-27 18:33:21,2017-04-27 18:33:40,N,1,254,254,3,2.8,2.5,1.0,0.5,0.0,25.0,,0.3,29.3,2,1,,green_tripdata_2017-04.parquet
1,2017-04-28 19:53:30,2017-04-28 20:57:59,N,1,225,206,3,17.1,57.0,1.0,0.5,0.0,16.0,,0.3,74.8,2,1,,green_tripdata_2017-04.parquet
1,2017-05-18 16:38:18,2017-05-18 17:07:39,N,1,32,169,3,4.2,20.5,1.0,0.5,0.0,2.0,,0.3,24.3,2,1,,green_tripdata_2017-05.parquet
2,2017-05-18 18:00:40,2017-05-18 18:44:30,N,1,210,27,3,7.5,31.0,1.0,0.5,0.0,2.16,,0.3,34.96,2,1,,green_tripdata_2017-05.parquet
2,2017-01-20 18:23:26,2017-01-20 18:49:19,N,1,43,129,3,7.13,24.0,1.0,0.5,0.0,8.0,,0.3,33.8,2,1,,green_tripdata_2017-01.parquet
1,2017-01-09 16:00:28,2017-01-09 16:31:05,N,1,14,251,3,8.3,29.5,1.0,0.5,0.0,11.08,,0.3,42.38,2,1,,green_tripdata_2017-01.parquet
2,2017-01-17 18:50:02,2017-01-17 19:08:21,N,1,210,27,3,8.06,23.5,1.0,0.5,0.0,4.16,,0.3,29.46,2,1,,green_tripdata_2017-01.parquet
2,2017-02-03 16:41:03,2017-02-03 17:41:57,N,1,75,28,3,14.09,47.0,1.0,0.5,0.0,8.0,,0.3,56.8,2,1,,green_tripdata_2017-02.parquet
2,2017-02-10 18:09:31,2017-02-10 18:58:52,N,1,49,156,3,16.6,50.5,1.0,0.5,0.0,11.08,,0.3,63.38,2,1,,green_tripdata_2017-02.parquet
2,2017-02-23 17:08:21,2017-02-23 17:54:56,N,1,82,117,3,13.86,44.0,1.0,0.5,0.0,2.08,,0.3,47.88,2,1,,green_tripdata_2017-02.parquet
2,2017-02-24 19:41:14,2017-02-24 20:06:52,N,1,112,221,3,14.71,40.0,1.0,0.5,0.0,11.08,,0.3,52.88,2,1,,green_tripdata_2017-02.parquet
2,2017-03-10 17:14:46,2017-03-10 17:33:02,N,1,210,27,5,8.15,24.5,1.0,0.5,0.0,2.08,,0.3,28.38,2,1,,green_tripdata_2017-03.parquet
1,2017-03-21 16:08:21,2017-03-21 16:36:34,N,1,174,3,6,4.0,20.0,1.0,0.5,0.0,6.0,,0.3,27.8,2,1,,green_tripdata_2017-03.parquet
1,2017-03-29 16:37:14,2017-03-29 16:50:08,N,1,174,254,4,1.0,9.5,1.0,0.5,0.0,3.03,,0.3,14.33,2,1,,green_tripdata_2017-03.parquet
1,2017-04-04 18:55:28,2017-04-04 19:06:12,N,1,242,250,4,1.2,8.5,1.0,0.5,0.0,2.0,,0.3,12.3,2,1,,green_tripdata_2017-04.parquet
1,2017-04-25 18:33:30,2017-04-25 19:07:30,N,1,254,265,5,21.9,58.5,1.0,0.5,0.0,20.0,,0.3,80.3,2,1,,green_tripdata_2017-04.parquet
1,2017-05-10 16:02:30,2017-05-10 16:18:31,N,1,174,32,5,2.0,12.0,1.0,0.5,0.0,2.0,,0.3,15.8,2,1,,green_tripdata_2017-05.parquet
1,2017-05-17 18:22:20,2017-05-17 18:22:34,N,1,185,185,4,4.0,2.5,1.0,0.5,0.0,5.5,,0.3,9.8,2,1,,green_tripdata_2017-05.parquet
2,2017-01-10 19:28:56,2017-01-10 19:47:39,N,1,210,27,5,8.0,24.0,1.0,0.5,0.0,2.08,,0.3,27.88,2,1,,green_tripdata_2017-01.parquet
2,2017-01-05 18:21:59,2017-01-05 19:21:18,N,1,75,214,5,20.34,59.0,1.0,0.5,0.0,16.62,,0.3,77.42,2,1,,green_tripdata_2017-01.parquet
2,2017-01-27 18:33:49,2017-01-27 19:12:45,N,1,112,221,6,14.74,41.0,1.0,0.5,0.0,11.08,,0.3,53.88,2,1,,green_tripdata_2017-01.parquet
2,2017-02-07 16:29:47,2017-02-07 17:32:21,N,1,74,23,5,33.42,90.0,1.0,0.5,0.0,25.0,,0.3,116.8,2,1,,green_tripdata_2017-02.parquet
2,2017-02-10 17:49:37,2017-02-10 18:56:01,N,1,61,206,5,14.65,50.5,1.0,0.5,0.0,11.08,,0.3,67.28,2,1,,green_tripdata_2017-02.parquet
2,2017-02-13 17:33:07,2017-02-13 18:35:17,N,1,61,117,6,17.64,57.0,1.0,0.5,0.0,2.08,,0.3,64.78,2,1,,green_tripdata_2017-02.parquet
2,2017-02-21 16:39:43,2017-02-21 17:06:00,N,1,33,6,5,9.82,28.5,1.0,0.5,0.0,11.08,,0.3,41.38,2,1,,green_tripdata_2017-02.parquet
2,2017-02-21 19:11:28,2017-02-21 19:27:36,N,1,210,27,5,7.61,22.0,1.0,0.5,0.0,2.08,,0.3,25.88,2,1,,green_tripdata_2017-02.parquet
2,2017-09-18 16:03:42,2017-09-18 17:35:05,N,1,244,27,5,31.58,90.5,1.0,0.5,0.0,7.92,,0.3,100.22,2,1,,green_tripdata_2017-09.parquet
1,2017-03-24 16:04:31,2017-03-24 17:24:27,N,1,65,265,2,6.9,47.0,1.0,0.5,0.0,12.5,,0.3,61.3,2,1,,green_tripdata_2017-03.parquet
2,2017-03-17 16:24:29,2017-03-17 17:46:17,N,1,193,193,5,0.0,43.0,1.0,0.5,0.0,12.5,,0.3,57.3,2,1,,green_tripdata_2017-03.parquet
2,2017-04-05 17:21:41,2017-04-05 18:21:00,N,1,42,265,6,25.54,72.5,1.0,0.5,0.0,12.5,,0.3,86.8,2,1,,green_tripdata_2017-04.parquet
2,2017-04-07 17:14:44,2017-04-07 17:59:23,N,1,166,265,3,8.4,33.5,1.0,0.5,0.0,12.5,,0.3,47.8,2,1,,green_tripdata_2017-04.parquet
2,2017-05-04 17:33:45,2017-05-04 18:43:37,N,1,75,265,5,30.1,88.0,1.0,0.5,0.0,12.5,,0.3,102.3,2,1,,green_tripdata_2017-05.parquet
2,2017-02-23 19:28:24,2017-02-23 19:42:19,N,1,244,265,3,6.75,20.0,1.0,0.5,0.0,12.5,,0.3,34.3,2,1,,green_tripdata_2017-02.parquet
2,2017-02-08 18:56:46,2017-02-08 19:39:21,N,1,41,265,5,22.12,59.5,1.0,0.5,0.0,12.5,,0.3,73.8,2,1,,green_tripdata_2017-02.parquet
2,2017-02-27 17:18:08,2017-02-27 17:38:39,N,1,75,138,2,7.43,23.5,1.0,0.5,0.0,12.5,,0.3,37.8,2,1,,green_tripdata_2017-02.parquet
1,2017-06-02 16:18:42,2017-06-02 18:31:00,N,1,145,1,3,22.9,99.0,1.0,0.5,0.0,12.5,,0.3,113.3,2,1,,green_tripdata_2017-06.parquet
2,2017-06-12 19:25:06,2017-06-12 20:07:00,N,1,97,265,5,7.56,31.0,1.0,0.5,0.0,12.5,,0.3,45.3,2,1,,green_tripdata_2017-06.parquet
2,2017-06-26 19:06:43,2017-06-26 19:16:10,N,1,244,265,2,4.19,13.5,1.0,0.5,0.0,12.5,,0.3,27.8,2,1,,green_tripdata_2017-06.parquet
2,2017-07-24 18:22:12,2017-07-24 19:04:21,N,1,244,265,3,29.07,77.5,1.0,0.5,0.0,12.5,,0.3,91.8,2,1,,green_tripdata_2017-07.parquet
2,2017-03-29 00:56:56,2017-03-29 08:23:45,N,1,14,118,2,10.39,32.0,1.0,0.5,0.0,11.52,,0.3,45.32,2,1,,green_tripdata_2017-03.parquet
2,2017-03-29 16:30:21,2017-03-29 17:55:29,N,1,75,245,2,23.16,72.0,1.0,0.5,0.0,11.52,,0.3,85.32,2,1,,green_tripdata_2017-03.parquet
2,2017-05-18 18:42:33,2017-05-18 19:31:31,N,1,112,221,2,14.73,43.0,1.0,0.5,0.0,11.52,,0.3,56.32,2,1,,green_tripdata_2017-05.parquet
1,2017-06-07 18:57:24,2017-06-07 20:04:02,N,1,75,221,2,19.6,58.0,1.0,0.5,0.0,11.52,,0.3,71.32,2,1,,green_tripdata_2017-06.parquet
1,2017-10-25 19:44:27,2017-10-25 20:05:00,N,1,82,186,2,7.1,23.5,1.0,0.5,0.0,11.52,,0.3,36.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-26 18:04:03,2017-10-26 18:49:12,N,1,17,214,2,15.5,45.5,1.0,0.5,0.0,11.52,,0.3,58.82,2,1,,green_tripdata_2017-10.parquet
2,2017-07-10 17:59:47,2017-07-10 18:50:19,N,1,130,221,2,26.78,72.0,1.0,0.5,0.0,11.52,,0.3,85.32,2,1,,green_tripdata_2017-07.parquet
1,2017-09-08 18:59:00,2017-09-08 19:48:39,N,1,75,214,2,21.6,59.5,1.0,0.5,0.0,11.52,,0.3,72.82,2,1,,green_tripdata_2017-09.parquet
2,2017-04-04 19:13:28,2017-04-04 20:29:46,N,1,187,206,5,0.0,40.5,1.0,0.5,0.0,11.52,,0.3,53.82,2,1,,green_tripdata_2017-04.parquet
2,2017-04-14 17:09:11,2017-04-14 18:47:15,N,1,218,72,6,37.28,107.5,1.0,0.5,0.0,11.52,,0.3,124.72,2,1,,green_tripdata_2017-04.parquet
2,2017-05-10 17:39:48,2017-05-10 19:22:52,N,1,93,251,6,26.76,83.5,1.0,0.5,0.0,11.52,,0.3,96.82,2,1,,green_tripdata_2017-05.parquet
2,2017-06-02 19:00:34,2017-06-02 19:52:37,N,1,112,221,5,14.64,46.0,1.0,0.5,0.0,11.52,,0.3,59.32,2,1,,green_tripdata_2017-06.parquet
2,2017-07-10 16:53:26,2017-07-10 17:58:08,N,1,33,44,3,22.9,66.5,1.0,0.5,0.0,11.52,,0.3,79.82,2,1,,green_tripdata_2017-07.parquet
2,2017-07-18 17:44:10,2017-07-18 18:37:58,N,1,121,228,5,19.13,56.0,1.0,0.5,0.0,11.52,,0.3,69.32,2,1,,green_tripdata_2017-07.parquet
2,2017-12-27 19:25:23,2017-12-27 19:51:42,N,1,65,251,5,13.71,37.5,1.0,0.5,0.0,11.52,,0.3,50.82,2,1,,green_tripdata_2017-12.parquet
2,2017-09-22 16:40:33,2017-09-22 17:43:38,N,1,174,132,5,20.95,62.0,1.0,0.5,0.0,11.52,,0.3,75.32,2,1,,green_tripdata_2017-09.parquet
2,2017-11-13 17:38:20,2017-11-13 19:00:52,N,1,75,176,5,24.17,73.0,1.0,0.5,0.0,11.52,,0.3,86.32,2,1,,green_tripdata_2017-11.parquet
2,2017-11-13 19:53:03,2017-11-13 20:22:28,N,1,112,221,6,14.63,40.5,1.0,0.5,0.0,11.52,,0.3,53.82,2,1,,green_tripdata_2017-11.parquet
1,2017-03-07 19:11:51,2017-03-07 19:22:10,N,1,244,200,2,4.6,14.5,1.0,0.5,0.0,2.54,,0.3,18.84,2,1,,green_tripdata_2017-03.parquet
2,2017-01-05 17:08:59,2017-01-05 17:22:25,N,1,244,200,5,5.37,17.0,1.0,0.5,0.0,2.54,,0.3,21.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-11 16:13:46,2017-01-11 16:27:28,N,1,244,200,5,5.59,18.5,1.0,0.5,0.0,2.54,,0.3,22.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-11 16:02:19,2017-01-11 16:20:26,N,1,244,200,2,6.35,21.5,1.0,0.5,0.0,2.54,,0.3,25.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-18 17:59:14,2017-01-18 18:14:45,N,1,244,200,5,5.51,18.5,1.0,0.5,0.0,2.54,,0.3,22.84,2,1,,green_tripdata_2017-01.parquet
1,2017-01-30 16:53:31,2017-01-30 17:05:01,N,1,244,200,2,4.6,15.5,1.0,0.5,0.0,2.54,,0.3,19.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-31 19:21:22,2017-01-31 19:32:58,N,1,244,200,2,5.53,17.0,1.0,0.5,0.0,2.54,,0.3,21.34,2,1,,green_tripdata_2017-01.parquet
2,2017-02-22 16:15:05,2017-02-22 16:26:33,N,1,244,200,3,4.12,14.0,1.0,0.5,0.0,2.54,,0.3,18.34,2,1,,green_tripdata_2017-02.parquet
2,2017-03-02 17:20:33,2017-03-02 17:31:50,N,1,244,220,5,4.09,14.0,1.0,0.5,0.0,2.54,,0.3,18.34,2,1,,green_tripdata_2017-03.parquet
2,2017-03-07 17:35:51,2017-03-07 17:52:58,N,1,244,220,4,4.5,18.0,1.0,0.5,0.0,2.54,,0.3,22.34,2,1,,green_tripdata_2017-03.parquet
2,2017-03-10 17:53:24,2017-03-10 18:04:47,N,1,244,220,2,4.07,14.5,1.0,0.5,0.0,2.54,,0.3,18.84,2,1,,green_tripdata_2017-03.parquet
2,2017-03-16 17:15:33,2017-03-16 17:34:13,N,1,244,265,3,8.71,26.5,1.0,0.5,0.0,2.54,,0.3,30.84,2,1,,green_tripdata_2017-03.parquet
2,2017-03-21 18:29:09,2017-03-21 18:37:42,N,1,244,220,5,3.78,13.0,1.0,0.5,0.0,2.54,,0.3,17.34,2,1,,green_tripdata_2017-03.parquet
